numb_features,RSS,R_squared,features,min_RSS,max_R_squared
2,13427681.894549299,0.6149973095843284,"('T', 'DP')",318608.1851464594,0.9908647665745169
3,313008.13792812754,0.9910253328779521,"('GHI', 'DHI', 'DNI')",87922.75052180806,0.9974790514278281
3,295493.4251581616,0.9915275201945157,"('GHI', 'DHI', 'WS')",87922.75052180806,0.9974790514278281
3,230421.2094717111,0.9933932910928243,"('GHI', 'DHI', 'RH')",87922.75052180806,0.9974790514278281
3,87922.75052180806,0.9974790514278281,"('GHI', 'DHI', 'T')",87922.75052180806,0.9974790514278281
3,134315.79852526917,0.9961488554611536,"('GHI', 'DHI', 'DP')",87922.75052180806,0.9974790514278281
3,312489.58879642095,0.9910402008806638,"('GHI', 'DNI', 'WS')",87922.75052180806,0.9974790514278281
3,238348.1873740817,0.9931660063058262,"('GHI', 'DNI', 'RH')",87922.75052180806,0.9974790514278281
3,93669.33149988874,0.9973142836626526,"('GHI', 'DNI', 'T')",87922.75052180806,0.9974790514278281
3,143326.4376935372,0.9958904995997779,"('GHI', 'DNI', 'DP')",87922.75052180806,0.9974790514278281
3,1082589.3108550557,0.9689596610518726,"('GHI', 'WS', 'RH')",87922.75052180806,0.9974790514278281
3,778895.2528752659,0.977667271963696,"('GHI', 'WS', 'T')",87922.75052180806,0.9974790514278281
3,852331.2489738152,0.975561692140363,"('GHI', 'WS', 'DP')",87922.75052180806,0.9974790514278281
3,752101.0748568022,0.9784355230069958,"('GHI', 'RH', 'T')",87922.75052180806,0.9974790514278281
3,745972.1666731759,0.978611252977257,"('GHI', 'RH', 'DP')",87922.75052180806,0.9974790514278281
3,743903.4798991699,0.9786705670107496,"('GHI', 'T', 'DP')",87922.75052180806,0.9974790514278281
3,320210.31021924614,0.9908188299438871,"('DHI', 'DNI', 'WS')",87922.75052180806,0.9974790514278281
3,241717.65000716952,0.993069396020508,"('DHI', 'DNI', 'RH')",87922.75052180806,0.9974790514278281
3,98142.94251422776,0.9971860148899844,"('DHI', 'DNI', 'T')",87922.75052180806,0.9974790514278281
3,145773.16358780375,0.9958203463105207,"('DHI', 'DNI', 'DP')",87922.75052180806,0.9974790514278281
3,5594697.436793697,0.8395870871723885,"('DHI', 'WS', 'RH')",87922.75052180806,0.9974790514278281
3,7248943.732187435,0.7921560205639905,"('DHI', 'WS', 'T')",87922.75052180806,0.9974790514278281
3,8320590.59948844,0.7614294267761309,"('DHI', 'WS', 'DP')",87922.75052180806,0.9974790514278281
3,5335181.868324,0.8470279986305415,"('DHI', 'RH', 'T')",87922.75052180806,0.9974790514278281
3,5290306.997822084,0.8483146649375759,"('DHI', 'RH', 'DP')",87922.75052180806,0.9974790514278281
3,5391276.830634785,0.845419626345733,"('DHI', 'T', 'DP')",87922.75052180806,0.9974790514278281
3,5409534.5835362505,0.8448961343503751,"('DNI', 'WS', 'RH')",87922.75052180806,0.9974790514278281
3,4587281.655978252,0.8684720271811768,"('DNI', 'WS', 'T')",87922.75052180806,0.9974790514278281
3,5899943.1297296565,0.830834987298333,"('DNI', 'WS', 'DP')",87922.75052180806,0.9974790514278281
3,4245694.1514671575,0.8782661308307823,"('DNI', 'RH', 'T')",87922.75052180806,0.9974790514278281
3,4170241.375506516,0.8804295363964124,"('DNI', 'RH', 'DP')",87922.75052180806,0.9974790514278281
3,4214492.617857438,0.8791607509505599,"('DNI', 'T', 'DP')",87922.75052180806,0.9974790514278281
3,12629908.763401464,0.6378713100443729,"('WS', 'RH', 'T')",87922.75052180806,0.9974790514278281
3,12472012.97648125,0.6423985473774422,"('WS', 'RH', 'DP')",87922.75052180806,0.9974790514278281
3,12724169.501606578,0.6351686367092034,"('WS', 'T', 'DP')",87922.75052180806,0.9974790514278281
3,13229593.326589882,0.6206769668925584,"('RH', 'T', 'DP')",87922.75052180806,0.9974790514278281
4,289373.4582253617,0.99170299379844,"('GHI', 'DHI', 'DNI', 'WS')",65263.17671842327,0.9981287538073221
4,218968.61309444584,0.9937216635142234,"('GHI', 'DHI', 'DNI', 'RH')",65263.17671842327,0.9981287538073221
4,85225.63406809366,0.9975563839934339,"('GHI', 'DHI', 'DNI', 'T')",65263.17671842327,0.9981287538073221
4,127752.7310429931,0.9963370337824677,"('GHI', 'DHI', 'DNI', 'DP')",65263.17671842327,0.9981287538073221
4,222801.5212172181,0.9936117651750334,"('GHI', 'DHI', 'WS', 'RH')",65263.17671842327,0.9981287538073221
4,86539.07742883154,0.9975187245350431,"('GHI', 'DHI', 'WS', 'T')",65263.17671842327,0.9981287538073221
4,130476.15621770071,0.9962589468849942,"('GHI', 'DHI', 'WS', 'DP')",65263.17671842327,0.9981287538073221
4,74797.14063660256,0.9978553930152171,"('GHI', 'DHI', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,67639.5749043377,0.9980606169760907,"('GHI', 'DHI', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,65263.17671842327,0.9981287538073221,"('GHI', 'DHI', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,231400.0404277324,0.9933652257458426,"('GHI', 'DNI', 'WS', 'RH')",65263.17671842327,0.9981287538073221
4,92936.21508781683,0.997335303805463,"('GHI', 'DNI', 'WS', 'T')",65263.17671842327,0.9981287538073221
4,136914.11561411934,0.9960743557018048,"('GHI', 'DNI', 'WS', 'DP')",65263.17671842327,0.9981287538073221
4,71473.07223803442,0.9979507017428609,"('GHI', 'DNI', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,69242.38640949136,0.9980146606638576,"('GHI', 'DNI', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,68523.59287618923,0.9980352701366131,"('GHI', 'DNI', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,725762.5195277912,0.9791907102941959,"('GHI', 'WS', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,722081.9025054139,0.9792962420953761,"('GHI', 'WS', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,717124.002606546,0.9794383965502453,"('GHI', 'WS', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,733596.7327079389,0.9789660852862956,"('GHI', 'RH', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,232845.80627268399,0.9933237722958436,"('DHI', 'DNI', 'WS', 'RH')",65263.17671842327,0.9981287538073221
4,94434.84105603279,0.997292334733495,"('DHI', 'DNI', 'WS', 'T')",65263.17671842327,0.9981287538073221
4,140638.1380658603,0.995967579366593,"('DHI', 'DNI', 'WS', 'DP')",65263.17671842327,0.9981287538073221
4,74821.52420319329,0.9978546938819779,"('DHI', 'DNI', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,70798.1192785489,0.9979700542049871,"('DHI', 'DNI', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,71887.41644081814,0.9979388215364277,"('DHI', 'DNI', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,5249340.248001275,0.8494892763874494,"('DHI', 'WS', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,5227759.695551805,0.8501080407295712,"('DHI', 'WS', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,5328272.084308128,0.8472261181166295,"('DHI', 'WS', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,5233794.364681115,0.849935012810918,"('DHI', 'RH', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,4090021.4722739267,0.8827296265245506,"('DNI', 'WS', 'RH', 'T')",65263.17671842327,0.9981287538073221
4,4023133.9362332877,0.8846474468552045,"('DNI', 'WS', 'RH', 'DP')",65263.17671842327,0.9981287538073221
4,4060385.5950819785,0.8835793556543685,"('DNI', 'WS', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,4150791.1154632135,0.8809872203291094,"('DNI', 'RH', 'T', 'DP')",65263.17671842327,0.9981287538073221
4,12485388.41366504,0.6420150426636959,"('WS', 'RH', 'T', 'DP')",65263.17671842327,0.9981287538073221
5,208156.38708619264,0.9940316750363352,"('GHI', 'DHI', 'DNI', 'WS', 'RH')",60584.613153979415,0.998262899043539
5,81755.49987043013,0.9976558807653038,"('GHI', 'DHI', 'DNI', 'WS', 'T')",60584.613153979415,0.998262899043539
5,122887.18196503827,0.9964765403257472,"('GHI', 'DHI', 'DNI', 'WS', 'DP')",60584.613153979415,0.998262899043539
5,64108.52240509598,0.9981618604165359,"('GHI', 'DHI', 'DNI', 'RH', 'T')",60584.613153979415,0.998262899043539
5,61657.10086699732,0.9982321483407601,"('GHI', 'DHI', 'DNI', 'RH', 'DP')",60584.613153979415,0.998262899043539
5,60584.613153979415,0.998262899043539,"('GHI', 'DHI', 'DNI', 'T', 'DP')",60584.613153979415,0.998262899043539
5,72115.19320853615,0.9979322906497805,"('GHI', 'DHI', 'WS', 'RH', 'T')",60584.613153979415,0.998262899043539
5,66354.35037012253,0.9980974673354712,"('GHI', 'DHI', 'WS', 'RH', 'DP')",60584.613153979415,0.998262899043539
5,65330.88176608943,0.9981268125470427,"('GHI', 'DHI', 'WS', 'T', 'DP')",60584.613153979415,0.998262899043539
5,65014.724917408246,0.998135877494983,"('GHI', 'DHI', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
5,72405.16638061382,0.997923976448396,"('GHI', 'DNI', 'WS', 'RH', 'T')",60584.613153979415,0.998262899043539
5,69639.29717323606,0.9980032803144351,"('GHI', 'DNI', 'WS', 'RH', 'DP')",60584.613153979415,0.998262899043539
5,67382.50983992222,0.9980679876259311,"('GHI', 'DNI', 'WS', 'T', 'DP')",60584.613153979415,0.998262899043539
5,68678.4491240936,0.9980308300498921,"('GHI', 'DNI', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
5,709080.5374163495,0.9796690212971529,"('GHI', 'WS', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
5,73513.83628557278,0.9978921883185057,"('DHI', 'DNI', 'WS', 'RH', 'T')",60584.613153979415,0.998262899043539
5,70057.41344762538,0.997991291953986,"('DHI', 'DNI', 'WS', 'RH', 'DP')",60584.613153979415,0.998262899043539
5,70222.68739590992,0.9979865531677051,"('DHI', 'DNI', 'WS', 'T', 'DP')",60584.613153979415,0.998262899043539
5,68994.4429108591,0.998021769777314,"('DHI', 'DNI', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
5,5166437.188433817,0.8518662988123044,"('DHI', 'WS', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
5,3999780.988336035,0.8853170298733447,"('DNI', 'WS', 'RH', 'T', 'DP')",60584.613153979415,0.998262899043539
6,62106.5911150491,0.9982192604159362,"('GHI', 'DHI', 'DNI', 'WS', 'RH', 'T')",57590.11462573525,0.9983487582408952
6,60007.593453468864,0.9982794435326672,"('GHI', 'DHI', 'DNI', 'WS', 'RH', 'DP')",57590.11462573525,0.9983487582408952
6,57590.11462573525,0.9983487582408952,"('GHI', 'DHI', 'DNI', 'WS', 'T', 'DP')",57590.11462573525,0.9983487582408952
6,58644.07999432224,0.9983185386165626,"('GHI', 'DHI', 'DNI', 'RH', 'T', 'DP')",57590.11462573525,0.9983487582408952
6,64075.11228583708,0.9981628183619135,"('GHI', 'DHI', 'WS', 'RH', 'T', 'DP')",57590.11462573525,0.9983487582408952
6,66843.4468940479,0.9980834438071315,"('GHI', 'DNI', 'WS', 'RH', 'T', 'DP')",57590.11462573525,0.9983487582408952
6,67640.95190038408,0.9980605774944299,"('DHI', 'DNI', 'WS', 'RH', 'T', 'DP')",57590.11462573525,0.9983487582408952
7,56679.165706485364,0.9983748772529106,"('GHI', 'DHI', 'DNI', 'WS', 'RH', 'T', 'DP')",56679.165706485364,0.9983748772529106
