id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_14h30m,7.88322171,17.73568941,22.71068717,26.37125358,28.52724646,29.84296909,30.7827804,32.00388472,36.68968089
0.csv_Day7_15h00m,6.250517409200002,11.82496252,15.76678996,19.80081405,21.58406296,22.71168554,23.741164570000002,26.0891365,30.21868445
0.csv_Day7_15h30m,5.630439472999999,8.165124261,11.07404955,13.701940700000002,14.21763681,15.11100274,16.23603966,18.95706292,22.427177739999998
0.csv_Day7_16h00m,2.62774057,3.75416263,5.443176895,6.569351425,6.850819767000001,7.602346409,8.728332197,11.44994437,14.67779153900005
0.csv_Day7_16h30m,0.0,0.0,0.0,0.0,0.938489089,1.595589251,2.252398566,4.317239581,6.663199303
0.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_7h30m,0.0,0.0,0.0,0.56310583,1.220049223,1.595466518,1.877143198,2.2524975780000003,3.1912837030000003
0.csv_Day8_8h00m,2.346351644,4.204680298000001,5.53690307,6.756972921,7.50774769,7.789630645,8.447051565,8.915646342999999,10.51084677
0.csv_Day8_8h30m,4.880143262,8.916038266000001,11.07368444,12.0131884,14.35840966,15.67259554,16.19895906599999,16.79932392,18.48742232
0.csv_Day8_9h00m,4.880250525,9.85359396,13.51335177,16.89191249,19.70848745,22.61733848,24.0263768,24.591386549999996,26.55632242
0.csv_Day8_9h30m,3.847466973,12.66890652,17.92415663,22.33947685,25.52690321,29.46823354,31.183698535999994,31.720582594,33.59717091
0.csv_Day8_10h00m,10.13635049,15.10867802,22.05449359,26.65074684,29.37309438,33.03372679,36.59986775,37.72726137,40.35325685
0.csv_Day8_10h30m,15.897847368000003,20.92853668,25.81015171,29.84100123,34.16062741,38.47170968,41.48208387,43.16670262,45.98343848
0.csv_Day8_11h00m,19.14728142,23.27299472,28.80876534,31.06296468,37.63134455,40.44621259,44.76297774,46.36085149,49.83103231
0.csv_Day8_11h30m,17.92415663,24.86968754,30.40403899,33.933452694,39.79018815,42.69843788,46.544454740000006,48.61320055,51.8927431
0.csv_Day8_12h00m,14.63865995,22.151019939999998,29.37438566,35.75486247,40.35325685,43.54541516,47.29933026,49.36344105999999,52.45635121
0.csv_Day8_12h30m,17.26668105,26.088677743999998,32.75290925,34.81411879,38.57062986,41.94907919,46.2624274,48.61266629,51.32971153
0.csv_Day8_13h00m,14.077026920000002,23.46145369,30.122189039999995,32.65726678,36.50562073,38.19020937,42.88659466,45.60655973,49.08243993000001
0.csv_Day8_13h30m,14.73508832,21.20775559,25.523536809999996,30.557673389999998,34.62682218,37.81820077,40.879415740999995,42.51028523000001,45.79776422
0.csv_Day8_14h00m,13.51409436,15.76488398,24.77556738,27.402676749999998,30.68825594,33.82076634799999,36.13024160000001,37.34940281,41.19921822
0.csv_Day8_14h30m,12.76345161,18.58187975,21.62257603900001,22.61733848,26.27509542,28.62171522,30.410053969999996,31.90722635,36.983172687000014
0.csv_Day8_15h00m,8.634099617,12.20009,16.42319807,19.14580861,21.58145358,22.99146655,23.182973239999995,26.18298232,30.02934056
0.csv_Day8_15h30m,3.284928399,6.569279229,11.07404955,12.57561559,14.35888306,15.20268782,16.23479067,18.955896224,23.36735106
0.csv_Day8_16h00m,1.595554185,3.566062576,5.630996415,6.475503548,6.944895579,7.321180259,9.103144074,10.88683235,15.01533036
0.csv_Day8_16h30m,0.0,0.0,0.0,0.0,0.28155910300000003,1.7268298243999978,2.627884963,4.316954922,7.413819365
0.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_7h30m,0.0,0.0,0.0,0.0,0.375420389,1.501549538,1.7832468449999999,2.721558538,3.9413942667
1.csv_Day7_8h00m,2.318181810100002,5.161633263,6.944895578999999,7.132595458999999,7.50774769,7.695948819,7.883914794,8.915646342999999,10.79321756
1.csv_Day7_8h30m,4.316954922,10.22930623,13.23255073,14.35840966,14.92181252,15.01582542,15.953823573999998,16.51740796,18.86300876
1.csv_Day7_9h00m,6.475717042,15.20302199,19.04986292,21.1148442,22.61907841,22.71093676,23.7414255,24.402057100000004,26.93226881
1.csv_Day7_9h30m,10.41677095,18.76978178,24.86886759,27.40207442,29.65560338,29.93681491,30.40804897,31.53427301,34.06565637
1.csv_Day7_10h00m,17.26725037,22.71118636,28.62328807,32.00107113,35.0037195,36.074726414,36.12984452,37.348007152,40.539609760000005
1.csv_Day7_10h30m,17.17491655,23.93015676,33.193081196,36.13143284,39.5086538,41.19695435,41.19695435,43.07570237,46.07930785
1.csv_Day7_11h00m,13.51335177,24.49278857,35.28408736,38.47551546,43.16622819,44.7634697,45.13785253,46.82906156,49.82938933
1.csv_Day7_11h30m,17.849251496000004,33.87759447,38.47720691,40.91272812,44.19700675,46.35983249,47.39005307,48.23250777,51.24598835200001
1.csv_Day7_12h00m,26.83813318,37.72477369,41.66479417,44.67060782,47.39057392,48.32793881,48.5150869,50.20695911,52.27154434
1.csv_Day7_12h30m,19.33266277,33.97106487,41.10175641,44.48144958,47.01520303,47.745183642,48.04588877,49.55004562,51.79719655
1.csv_Day7_13h00m,27.87190066,33.78263684,36.50481832,40.72774075,43.539433185,44.86027144,45.8880817,46.07525661,48.04958522
1.csv_Day7_13h30m,17.17302913,29.37148027,30.59440807,36.68685802,38.19608614,39.88052626,41.38782365,42.51028523000001,44.29133009
1.csv_Day7_14h00m,12.20076039,24.75668951,30.87493373,33.463872332,34.672978775,36.31673374,36.97362556,37.91204246,40.72339887099999
1.csv_Day7_14h30m,15.95378851,22.33407657,25.521853600000004,28.05804832,28.6229735,29.93582788,31.06194053,32.00036773,33.78449331
1.csv_Day7_15h00m,12.292045300000002,19.200096668,21.20962032,22.05425121,23.556593879999998,24.77447825,25.150125539999998,26.0891365,28.24821113
1.csv_Day7_15h30m,8.163598857,13.682901728000003,14.45146131,15.484491362,15.860988510000002,16.930416594,17.54916736,18.48782869,21.6788597
1.csv_Day7_16h00m,4.410462446,6.381305003,7.038204047000001,8.165213991,8.728332197,9.666225151,10.04150218,10.88683235,14.1710295
1.csv_Day7_16h30m,0.0,0.0,1.407749104,1.8769575500000002,2.3932281395,2.627884963,3.190757702,4.59869761,6.569351425
1.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_7h30m,0.0,0.0,0.0,0.0,0.56310583,1.50156604,1.595484051,2.3461453690000003,3.378449331
1.csv_Day8_8h00m,2.909508011,5.067785385,6.56906264,6.944895578999999,7.038900225,7.132595458999999,7.695610528,8.727852608,10.13657327
1.csv_Day8_8h30m,4.486191132600002,10.04172289,12.29380173,13.51453991,14.45257314,14.73411677,15.01599044,16.42229562,18.11303847
1.csv_Day8_9h00m,9.572483505,14.92181252,17.83109673,20.08322507,21.77222902,22.61708992,22.71093676,24.119434639999994,26.09057011
1.csv_Day8_9h30m,12.57644481,18.39398184,22.99272999,25.52690321,28.8103485,29.74912328,29.936814909999995,31.344088752000005,33.03372679
1.csv_Day8_10h00m,17.858997886000004,22.05449359,28.71808172,32.00107113,35.0037195,35.75525542,36.12984452,37.07113379,39.60249858
1.csv_Day8_10h30m,18.58167553,24.2127524,32.65726678,35.94215702,40.0712821,40.63300486,41.19695435,41.48304119,44.95165124
1.csv_Day8_11h00m,16.505373983,24.49375765,31.81478011,38.530803744,43.965558535,44.67306249,45.04401084,46.268020539999995,49.08028230000001
1.csv_Day8_11h30m,17.17510529,23.74377395,35.65827423,41.94907919,45.50971777,46.82803225,47.39005307,47.48337288,51.70790735
1.csv_Day8_12h00m,11.4491894,24.40071631,35.94255203,43.26101874,46.16706649,47.7659448,48.327938810000006,48.5150869,52.27154434
1.csv_Day8_12h30m,17.02274422700001,27.40388139,36.22368827,41.74086919000001,45.32254698,47.2967312,47.858735519999996,48.04588877,51.99115275
1.csv_Day8_13h00m,12.190727897000004,27.87190066,32.93843293,38.059927974000004,42.41457882,44.76051791,45.607311602,46.07525661,47.48493851
1.csv_Day8_13h30m,13.70058547,27.87159434,30.31319757,34.53450074,37.631340425,40.011894926,41.76001068,42.51028523000001,42.69749933
1.csv_Day8_14h00m,9.666331383,19.42672414,26.46422891,31.15612566,33.4072742,33.78412202,36.50762676,37.35227622,37.91204246
1.csv_Day8_14h30m,8.91515644,15.8604656,22.2414581,25.99214809,28.24634846,28.62171522,30.781088950000004,31.62534442,32.00388472
1.csv_Day8_15h00m,5.912416283000001,13.13841407,17.17133046,21.01915222,22.14688207,22.89863045,24.11969971,25.15012554,26.0891365
1.csv_Day8_15h30m,3.190617435,9.009099204,12.66793187,14.35888306,15.48438926,16.141444656,16.98627915,17.54916736,19.14412541
1.csv_Day8_16h00m,3.378634979,5.25548114,6.381515403,7.601761618999998,8.539969142,8.821700485,9.573219907,10.13557077,15.01533036
1.csv_Day8_16h30m,0.0,0.0,1.4077181630000002,2.064653305,2.25234906,2.346171153,2.721618357,4.316954922,7.226286568000001
1.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032417414
1.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_7h30m,0.0,0.0,0.469239388,1.12617453,1.595484051,1.9708054279999998,2.627596178,2.909284203,5.067841079
2.csv_Day7_8h00m,3.566101768,5.53690307,6.381795937000001,7.132595458999999,7.7894594365,8.727852608,9.47842729,10.32383378,13.23269615
2.csv_Day7_8h30m,6.381585537,10.79250591,12.76289054,14.265034150000002,15.10901012,16.51722644,17.64301317,18.67511189,21.958472600000004
2.csv_Day7_9h00m,8.070917465,16.629331506000003,18.86321607,21.1148442,22.80503423,24.11784426,25.90229885,26.83724826,28.62171522
2.csv_Day7_9h30m,12.57644481,20.45703858,24.84947135700002,27.30973235,29.74552687,31.436965899999997,33.03372679,34.28960019800001,35.56834557
2.csv_Day7_10h00m,17.26725037,26.821604986000004,30.40537565,34.06378442,35.66180153,37.6346532,39.60249858,40.724607430000006,42.22922428
2.csv_Day7_10h30m,21.02215559,32.61908735,36.03798101,39.4152422,40.63300486,42.51121966,44.95165124,46.282008662,47.95310321
2.csv_Day7_11h00m,23.808760868,36.87897321,40.63389803,43.44631449,46.07626942,47.47971975,49.4523961,50.39575637,52.26924644
2.csv_Day7_11h30m,24.68199178,39.50778538,42.32167155,43.35724291,46.35881349,47.86504753,50.953797120000004,52.92613104,53.8633536
2.csv_Day7_12h00m,28.102732945000007,40.25808469,43.44917965,45.51171864,47.7659448,49.26472097,52.27154434,53.95778524,55.27032505
2.csv_Day7_12h30m,30.02604016,38.84747042,43.26387153,45.04005036,47.95521134,49.02569968,51.99115275,53.76892403,55.17648749
2.csv_Day7_13h00m,24.77583966,35.47215854,38.75661766,42.78992907,44.995854925,45.79474435,46.63778178,50.9565973,53.58065999
2.csv_Day7_13h30m,15.4840489,29.08996449,34.43952144,37.16212579,39.59771094,41.76001068,43.91791057,47.39109476,50.48571906
2.csv_Day7_14h00m,15.67173434,26.55865745,31.90547301,33.78412202,35.56287310000001,37.34940281,39.60032238,44.19894986,46.16706649
2.csv_Day7_14h30m,16.04534158,22.33284924,26.089136499999995,28.24634846,30.780750660000002,32.37716191,33.78449331,37.256379,40.25764223
2.csv_Day7_15h00m,10.867750679000002,18.86135031,21.58335131,23.835212735999995,24.58814391,26.086728033999997,28.34019015,31.456770562000006,33.78189425
2.csv_Day7_15h30m,8.135569805900001,13.32610569,15.48489979,16.948701422000003,18.48803187,19.14412541,22.42964272,24.02489987000002,26.18154355
2.csv_Day7_16h00m,5.25548114,6.850744476999999,8.699073540500006,9.572378305,12.01252832,13.32595924,15.10934223,16.892655077999997,17.92376265
2.csv_Day7_16h30m,0.0,1.78307048,2.62774057,3.4725622719999993,5.537024773,7.2261277360000005,7.413737887000002,8.821797434,9.853810549
2.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.28154982100000003,1.7829724999999998,2.064630615,3.190897969
2.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
